date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:49	3767/3767	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:51:04%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/31-150x150.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/31-150x150.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:50	5503/5503	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2009:14:39%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/13-1-150x150.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/13-1-150x150.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:51	495224/495224	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2009:14:39%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/13-1.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/13-1.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:51	673/673	---M--	200	added ('OK')	image/gif	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/ajax-loader.gif	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/ajax-loader.gif	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:51	13374/13374	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/js/share/frontend.js?ver=1.3.5	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/js/share/frontende34c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:52	407/407	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/js/counter/frontend.js?ver=1.3.5	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/js/counter/frontende34c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:52	9566/9566	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:53	2750/2750	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.8.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9e95.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:54	1472/1472	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.8.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9e95.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:55	2940/2940	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.8.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min9e95.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:55	5023/5023	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/lazy-load/jquery.lazy.min.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/lazy-load/jquery.lazy.min5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:56	95406/95406	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/mCustomScrollbar/jquery.mCustomScrollbar.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/mCustomScrollbar/jquery.mCustomScrollbar5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:57	3437/3437	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/jquery.fitvids.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/jquery.fitvids5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:57	3089/3089	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/navigation.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/navigation5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:57	732/732	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/skip-link-focus-fix.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/skip-link-focus-fix5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:57	49958/49958	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/lightslider/lightslider.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/lightslider/lightslider5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:58	16066/16066	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/wow.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/wow5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:58	21512/21512	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:42%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/prettyPhoto/js/jquery.prettyPhoto.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/prettyPhoto/js/jquery.prettyPhoto5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:58	746/746	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/iframe-api.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/iframe-api5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:58	15879/15879	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:42%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/theia-sticky-sidebar/theia-sticky-sidebar.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/theia-sticky-sidebar/theia-sticky-sidebar5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:59	42864/42864	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:42%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/slick/slick.min.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/library/slick/slick.min5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:59	37455/37455	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Aug%202019%2016:17:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/vmagazine-custom.js?ver=1.1.7	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/themes/vmagazine/assets/js/vmagazine-custom5a2c.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:59	1089/1089	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:26%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/newsletter/subscription/validate.js?ver=6.3.9	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/newsletter/subscription/validate8993.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:23:59	1399/1399	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:32:56%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-includes/js/wp-embed.min.js?ver=5.3.4	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-includes/js/wp-embed.min03ec.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:24:00	802/802	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:27%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/siteorigin-panels/js/styling-21013.min.js?ver=2.10.13	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/siteorigin-panels/js/styling-21013.min2c4f.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:24:00	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:28%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.eot?	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regulard41d.eot	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:00	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:29%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.otf	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.otf	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:01	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:29%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.woff	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.woff	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:01	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:29%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.ttf	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.ttf	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:01	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:29%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.svg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Regular.svg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:01	1043/1043	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/arrow.png	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/arrow.png	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:02	2005/2005	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/buffer.png	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/buffer.png	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:02	2138/2138	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/viber.png	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/viber.png	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:02	1833/1833	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/messenger.png	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/messenger.png	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:02	1525/1525	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/buffer-white.png	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/buffer-white.png	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:03	1045/1045	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/left-arrow.png	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/images/share/left-arrow.png	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/share/frontend.css?ver=1.3.5)
11:24:04	195774/195774	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesome.eot?v=1.0.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesomee209.eot	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/font-awesome/font-awesome.css?ver=1.3.5)
11:24:05	195774/195774	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesome.eot?	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesomed41d.eot	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/font-awesome/font-awesome.css?ver=1.3.5)
11:24:05	109196/109196	---MCZ	200	added ('OK')	font/woff	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesome.woff?v=1.0.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesomee209.woff	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/font-awesome/font-awesome.css?ver=1.3.5)
11:24:07	195572/195572	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesome.ttf?v=1.0.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesomee209.ttf	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/font-awesome/font-awesome.css?ver=1.3.5)
11:24:08	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:36%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.eot?	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Boldd41d.eot	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/frontend.css?ver=1.3.5)
11:24:08	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:36%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.otf	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.otf	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/frontend.css?ver=1.3.5)
11:24:08	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:36%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.woff	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.woff	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/frontend.css?ver=1.3.5)
11:24:08	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:36%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.ttf	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.ttf	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/frontend.css?ver=1.3.5)
11:24:08	327901/327901	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2025%20Feb%202018%2006:21:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesome.svg?v=1.0.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/fonts/AKFontAwesomee209.svg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/font-awesome/font-awesome.css?ver=1.3.5)
11:24:08	39063/39063	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2007:21:37%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.svg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/fonts/MyriadPro-Bold.svg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/frontend.css?ver=1.3.5)
11:24:09	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2028%20Jul%202020%2007:21:37%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/images/black-bg-ie8.png	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/images/black-bg-ie8.png	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/accesspress-social-pro/css/counter/frontend.css?ver=1.3.5)
11:24:10	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.8.0)
11:24:11	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.8.0)
11:24:11	1304/1304	---M-Z	200	added ('OK')	font/woff	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.8.0)
11:24:11	1512/1512	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.8.0)
11:24:11	929/929	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.8.0)
11:24:12	14280/14280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.8.0)
11:24:13	14280/14280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.8.0)
